term,term_difference,en_tf,simple_tf
presenting,7.76254880703e-06,7.76254880703e-06,0.0
intricate,7.76254880703e-06,7.76254880703e-06,0.0
compose,7.76254880703e-06,7.76254880703e-06,0.0
literary,7.76254880703e-06,7.76254880703e-06,0.0
mūsā,7.76254880703e-06,7.76254880703e-06,0.0
fusion,7.76254880703e-06,7.76254880703e-06,0.0
multinomial,7.76254880703e-06,7.76254880703e-06,0.0
sinc,7.76254880703e-06,7.76254880703e-06,0.0
totality,7.76254880703e-06,7.76254880703e-06,0.0
trait,7.76254880703e-06,7.76254880703e-06,0.0
profile,7.76254880703e-06,7.76254880703e-06,0.0
bind,7.76254880703e-06,7.76254880703e-06,0.0
vitali,7.76254880703e-06,7.76254880703e-06,0.0
circumscribed,7.76254880703e-06,7.76254880703e-06,0.0
lf,7.76254880703e-06,7.76254880703e-06,0.0
lp,7.76254880703e-06,7.76254880703e-06,0.0
freshness,7.76254880703e-06,7.76254880703e-06,0.0
disregard,7.76254880703e-06,7.76254880703e-06,0.0
frank,7.76254880703e-06,7.76254880703e-06,0.0
afterward,7.76254880703e-06,7.76254880703e-06,0.0
subquotients,7.76254880703e-06,7.76254880703e-06,0.0
hilary,7.76254880703e-06,7.76254880703e-06,0.0
realistically,7.76254880703e-06,7.76254880703e-06,0.0
fluctuation,7.76254880703e-06,7.76254880703e-06,0.0
disease,7.76254880703e-06,7.76254880703e-06,0.0
definable,7.76254880703e-06,7.76254880703e-06,0.0
supporter,7.76254880703e-06,7.76254880703e-06,0.0
pitfall,7.76254880703e-06,7.76254880703e-06,0.0
beam,7.76254880703e-06,7.76254880703e-06,0.0
cicero,7.76254880703e-06,7.76254880703e-06,0.0
racket,7.76254880703e-06,7.76254880703e-06,0.0
implementing,7.76254880703e-06,7.76254880703e-06,0.0
fulfilled,7.76254880703e-06,7.76254880703e-06,0.0
ohm,7.76254880703e-06,7.76254880703e-06,0.0
ah,7.76254880703e-06,7.76254880703e-06,0.0
anomaly,7.76254880703e-06,7.76254880703e-06,0.0
aj,7.76254880703e-06,7.76254880703e-06,0.0
vigenère,7.76254880703e-06,7.76254880703e-06,0.0
reporting,7.76254880703e-06,7.76254880703e-06,0.0
datatypes,7.76254880703e-06,7.76254880703e-06,0.0
muscle,7.76254880703e-06,7.76254880703e-06,0.0
cardiac,7.76254880703e-06,7.76254880703e-06,0.0
absorption,7.76254880703e-06,7.76254880703e-06,0.0
lake,7.76254880703e-06,7.76254880703e-06,0.0
elapsed,7.76254880703e-06,7.76254880703e-06,0.0
admitted,7.76254880703e-06,7.76254880703e-06,0.0
leopold,7.76254880703e-06,7.76254880703e-06,0.0
bradwardine,7.76254880703e-06,7.76254880703e-06,0.0
hyperreals,7.76254880703e-06,7.76254880703e-06,0.0
ecological,7.76254880703e-06,7.76254880703e-06,0.0
stirrer,7.76254880703e-06,7.76254880703e-06,0.0
sergei,7.76254880703e-06,7.76254880703e-06,0.0
violate,7.76254880703e-06,7.76254880703e-06,0.0
ontological,7.76254880703e-06,7.76254880703e-06,0.0
discriminants,7.76254880703e-06,7.76254880703e-06,0.0
inequivalent,7.76254880703e-06,7.76254880703e-06,0.0
vastly,7.76254880703e-06,7.76254880703e-06,0.0
admissible,7.76254880703e-06,7.76254880703e-06,0.0
blum,7.76254880703e-06,7.76254880703e-06,0.0
narmax,7.76254880703e-06,7.76254880703e-06,0.0
characterizing,7.76254880703e-06,7.76254880703e-06,0.0
semitone,7.76254880703e-06,7.76254880703e-06,0.0
ampère,7.76254880703e-06,7.76254880703e-06,0.0
distributing,7.76254880703e-06,7.76254880703e-06,0.0
asset,7.76254880703e-06,7.76254880703e-06,0.0
inscription,7.76254880703e-06,7.76254880703e-06,0.0
feasible,7.76254880703e-06,7.76254880703e-06,0.0
unordered,7.76254880703e-06,7.76254880703e-06,0.0
ancestor,7.76254880703e-06,7.76254880703e-06,0.0
imu,7.76254880703e-06,7.76254880703e-06,0.0
eugene,7.76254880703e-06,7.76254880703e-06,0.0
ivision,7.76254880703e-06,7.76254880703e-06,0.0
whereupon,7.76254880703e-06,7.76254880703e-06,0.0
bletchley,7.76254880703e-06,7.76254880703e-06,0.0
signum,7.76254880703e-06,7.76254880703e-06,0.0
estimand,7.76254880703e-06,7.76254880703e-06,0.0
wagered,7.76254880703e-06,7.76254880703e-06,0.0
elegance,7.76254880703e-06,7.76254880703e-06,0.0
effectiveness,7.76254880703e-06,7.76254880703e-06,0.0
spite,7.76254880703e-06,7.76254880703e-06,0.0
discarding,7.76254880703e-06,7.76254880703e-06,0.0
xxx,7.76254880703e-06,7.76254880703e-06,0.0
glider,7.76254880703e-06,7.76254880703e-06,0.0
drawback,7.76254880703e-06,7.76254880703e-06,0.0
addend,7.76254880703e-06,7.76254880703e-06,0.0
bézout,7.76254880703e-06,7.76254880703e-06,0.0
patching,7.76254880703e-06,7.76254880703e-06,0.0
technological,7.76254880703e-06,7.76254880703e-06,0.0
interprets,7.76254880703e-06,7.76254880703e-06,0.0
descending,7.76254880703e-06,7.76254880703e-06,0.0
permuting,7.76254880703e-06,7.76254880703e-06,0.0
schwarz,7.76254880703e-06,7.76254880703e-06,0.0
amos,7.76254880703e-06,7.76254880703e-06,0.0
donald,7.76254880703e-06,7.76254880703e-06,0.0
alamo,7.76254880703e-06,7.76254880703e-06,0.0
deleted,7.76254880703e-06,7.76254880703e-06,0.0
mechanized,7.76254880703e-06,7.76254880703e-06,0.0
λόγος,7.76254880703e-06,7.76254880703e-06,0.0
hathor,7.76254880703e-06,7.76254880703e-06,0.0
hashing,7.76254880703e-06,7.76254880703e-06,0.0
displaying,7.76254880703e-06,7.76254880703e-06,0.0
untenable,7.76254880703e-06,7.76254880703e-06,0.0
emphasized,7.76254880703e-06,7.76254880703e-06,0.0
disequilibrium,7.76254880703e-06,7.76254880703e-06,0.0
pspace,7.76254880703e-06,7.76254880703e-06,0.0
lever,7.76254880703e-06,7.76254880703e-06,0.0
illustrating,7.76254880703e-06,7.76254880703e-06,0.0
hairy,7.76254880703e-06,7.76254880703e-06,0.0
emerge,7.76254880703e-06,7.76254880703e-06,0.0
pacioli,7.76254880703e-06,7.76254880703e-06,0.0
athens,7.76254880703e-06,7.76254880703e-06,0.0
orthogonality,7.76254880703e-06,7.76254880703e-06,0.0
inform,7.76254880703e-06,7.76254880703e-06,0.0
ttt,7.76254880703e-06,7.76254880703e-06,0.0
quantifies,7.76254880703e-06,7.76254880703e-06,0.0
platform,7.76254880703e-06,7.76254880703e-06,0.0
execute,7.76254880703e-06,7.76254880703e-06,0.0
adequately,7.76254880703e-06,7.76254880703e-06,0.0
collatz,7.76254880703e-06,7.76254880703e-06,0.0
extrapolate,7.76254880703e-06,7.76254880703e-06,0.0
refutable,7.76254880703e-06,7.76254880703e-06,0.0
faculty,7.76254880703e-06,7.76254880703e-06,0.0
exploring,7.76254880703e-06,7.76254880703e-06,0.0
boreico,7.76254880703e-06,7.76254880703e-06,0.0
paraphrase,7.76254880703e-06,7.76254880703e-06,0.0
adopt,7.76254880703e-06,7.76254880703e-06,0.0
solar,7.76254880703e-06,7.76254880703e-06,0.0
xponents,7.76254880703e-06,7.76254880703e-06,0.0
believing,7.76254880703e-06,7.76254880703e-06,0.0
reducibility,7.76254880703e-06,7.76254880703e-06,0.0
invocation,7.76254880703e-06,7.76254880703e-06,0.0
reset,7.76254880703e-06,7.76254880703e-06,0.0
distortion,7.76254880703e-06,7.76254880703e-06,0.0
violates,7.76254880703e-06,7.76254880703e-06,0.0
detect,7.76254880703e-06,7.76254880703e-06,0.0
kahn,7.76254880703e-06,7.76254880703e-06,0.0
finetti,7.76254880703e-06,7.76254880703e-06,0.0
brahe,7.76254880703e-06,7.76254880703e-06,0.0
summa,7.76254880703e-06,7.76254880703e-06,0.0
insist,7.76254880703e-06,7.76254880703e-06,0.0
featuring,7.76254880703e-06,7.76254880703e-06,0.0
tiger,7.76254880703e-06,7.76254880703e-06,0.0
josephson,7.76254880703e-06,7.76254880703e-06,0.0
inability,7.76254880703e-06,7.76254880703e-06,0.0
ninth,7.76254880703e-06,7.76254880703e-06,0.0
kilo,7.76254880703e-06,7.76254880703e-06,0.0
univariate,7.76254880703e-06,7.76254880703e-06,0.0
acute,7.76254880703e-06,7.76254880703e-06,0.0
rearranging,7.76254880703e-06,7.76254880703e-06,0.0
hyperspheres,7.76254880703e-06,7.76254880703e-06,0.0
tributary,7.76254880703e-06,7.76254880703e-06,0.0
augustus,7.76254880703e-06,7.76254880703e-06,0.0
equated,7.76254880703e-06,7.76254880703e-06,0.0
grasp,7.76254880703e-06,7.76254880703e-06,0.0
governed,7.76254880703e-06,7.76254880703e-06,0.0
championship,7.76254880703e-06,7.76254880703e-06,0.0
remarked,7.76254880703e-06,7.76254880703e-06,0.0
reproduce,7.76254880703e-06,7.76254880703e-06,0.0
gupta,7.76254880703e-06,7.76254880703e-06,0.0
multiview,7.76254880703e-06,7.76254880703e-06,0.0
reciprocity,7.76254880703e-06,7.76254880703e-06,0.0
reordering,7.76254880703e-06,7.76254880703e-06,0.0
mueser,7.76254880703e-06,7.76254880703e-06,0.0
abstracted,7.76254880703e-06,7.76254880703e-06,0.0
babylonia,7.76254880703e-06,7.76254880703e-06,0.0
deeply,7.76254880703e-06,7.76254880703e-06,0.0
faà,7.76254880703e-06,7.76254880703e-06,0.0
conditioning,7.76254880703e-06,7.76254880703e-06,0.0
clifford,7.76254880703e-06,7.76254880703e-06,0.0
military,7.76254880703e-06,7.76254880703e-06,0.0
nalebuff,7.76254880703e-06,7.76254880703e-06,0.0
floyd,7.76254880703e-06,7.76254880703e-06,0.0
berto,7.76254880703e-06,7.76254880703e-06,0.0
adapting,7.76254880703e-06,7.76254880703e-06,0.0
challenging,7.76254880703e-06,7.76254880703e-06,0.0
mirzakhani,7.76254880703e-06,7.76254880703e-06,0.0
court,7.76254880703e-06,7.76254880703e-06,0.0
imre,7.76254880703e-06,7.76254880703e-06,0.0
stratified,7.76254880703e-06,7.76254880703e-06,0.0
geometrization,7.76254880703e-06,7.76254880703e-06,0.0
developer,7.76254880703e-06,7.76254880703e-06,0.0
soccer,7.76254880703e-06,7.76254880703e-06,0.0
alter,7.76254880703e-06,7.76254880703e-06,0.0
somebody,7.76254880703e-06,7.76254880703e-06,0.0
cryptographer,7.76254880703e-06,7.76254880703e-06,0.0
geodesic,7.76254880703e-06,7.76254880703e-06,0.0
hth,7.76254880703e-06,7.76254880703e-06,0.0
convinced,7.76254880703e-06,7.76254880703e-06,0.0
contravariant,7.76254880703e-06,7.76254880703e-06,0.0
bolyai,7.76254880703e-06,7.76254880703e-06,0.0
htt,7.76254880703e-06,7.76254880703e-06,0.0
architect,7.76254880703e-06,7.76254880703e-06,0.0
heijenoort,7.76254880703e-06,7.76254880703e-06,0.0
iranian,7.76254880703e-06,7.76254880703e-06,0.0
signify,7.76254880703e-06,7.76254880703e-06,0.0
dumb,7.76254880703e-06,7.76254880703e-06,0.0
fontana,7.76254880703e-06,7.76254880703e-06,0.0
korea,7.76254880703e-06,7.76254880703e-06,0.0
referee,7.76254880703e-06,7.76254880703e-06,0.0
unprecedented,7.76254880703e-06,7.76254880703e-06,0.0
compactness,7.76254880703e-06,7.76254880703e-06,0.0
whitehead,7.76254880703e-06,7.76254880703e-06,0.0
profitably,7.76254880703e-06,7.76254880703e-06,0.0
unlimited,7.76254880703e-06,7.76254880703e-06,0.0
rearrangement,7.76254880703e-06,7.76254880703e-06,0.0
undisputed,7.76254880703e-06,7.76254880703e-06,0.0
impressed,7.76254880703e-06,7.76254880703e-06,0.0
jamshīd,7.76254880703e-06,7.76254880703e-06,0.0
lemon,7.76254880703e-06,7.76254880703e-06,0.0
nick,7.76254880703e-06,7.76254880703e-06,0.0
income,7.76254880703e-06,7.76254880703e-06,0.0
fertilizer,7.76254880703e-06,7.76254880703e-06,0.0
incommensurable,7.76254880703e-06,7.76254880703e-06,0.0
copernicus,7.76254880703e-06,7.76254880703e-06,0.0
monomer,7.76254880703e-06,7.76254880703e-06,0.0
inbreeding,7.76254880703e-06,7.76254880703e-06,0.0
drinking,7.76254880703e-06,7.76254880703e-06,0.0
nagata,7.76254880703e-06,7.76254880703e-06,0.0
cfg,7.76254880703e-06,7.76254880703e-06,0.0
fold,7.76254880703e-06,7.76254880703e-06,0.0
concludes,7.76254880703e-06,7.76254880703e-06,0.0
reminiscent,7.76254880703e-06,7.76254880703e-06,0.0
pitimanaaree,7.76254880703e-06,7.76254880703e-06,0.0
youngest,7.76254880703e-06,7.76254880703e-06,0.0
fed,7.76254880703e-06,7.76254880703e-06,0.0
usa,7.76254880703e-06,7.76254880703e-06,0.0
teodor,7.76254880703e-06,7.76254880703e-06,0.0
inclined,7.76254880703e-06,7.76254880703e-06,0.0
tau,7.76254880703e-06,7.76254880703e-06,0.0
epistasis,7.76254880703e-06,7.76254880703e-06,0.0
whilst,7.76254880703e-06,7.76254880703e-06,0.0
interpreter,7.76254880703e-06,7.76254880703e-06,0.0
undoing,7.76254880703e-06,7.76254880703e-06,0.0
rmo,7.76254880703e-06,7.76254880703e-06,0.0
proposing,7.76254880703e-06,7.76254880703e-06,0.0
transistor,7.76254880703e-06,7.76254880703e-06,0.0
reflecting,7.76254880703e-06,7.76254880703e-06,0.0
july,7.76254880703e-06,7.76254880703e-06,0.0
solenoidal,7.76254880703e-06,7.76254880703e-06,0.0
induce,7.76254880703e-06,7.76254880703e-06,0.0
intersecting,7.76254880703e-06,7.76254880703e-06,0.0
deny,7.76254880703e-06,7.76254880703e-06,0.0
neighboring,7.76254880703e-06,7.76254880703e-06,0.0
michel,7.76254880703e-06,7.76254880703e-06,0.0
rosenthal,7.76254880703e-06,7.76254880703e-06,0.0
ddition,7.76254880703e-06,7.76254880703e-06,0.0
lossless,7.76254880703e-06,7.76254880703e-06,0.0
diverge,7.76254880703e-06,7.76254880703e-06,0.0
april,7.76254880703e-06,7.76254880703e-06,0.0
discarded,7.76254880703e-06,7.76254880703e-06,0.0
align,7.76254880703e-06,7.76254880703e-06,0.0
parallelogram,7.76254880703e-06,7.76254880703e-06,0.0
conceived,7.76254880703e-06,7.76254880703e-06,0.0
hermite,7.76254880703e-06,7.76254880703e-06,0.0
indefinite,7.76254880703e-06,7.76254880703e-06,0.0
instantaneous,7.76254880703e-06,7.76254880703e-06,0.0
murderer,7.76254880703e-06,7.76254880703e-06,0.0
conveyed,7.76254880703e-06,7.76254880703e-06,0.0
speciation,7.76254880703e-06,7.76254880703e-06,0.0
automates,7.76254880703e-06,7.76254880703e-06,0.0
contradictory,7.76254880703e-06,7.76254880703e-06,0.0
foata,7.76254880703e-06,7.76254880703e-06,0.0
interchanged,7.76254880703e-06,7.76254880703e-06,0.0
improving,7.76254880703e-06,7.76254880703e-06,0.0
fire,7.76254880703e-06,7.76254880703e-06,0.0
disclosure,7.76254880703e-06,7.76254880703e-06,0.0
dna,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
ranging,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
solvable,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
sexagesimal,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
evolved,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
mixing,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
representative,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
existing,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
legal,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
fewer,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
manuscript,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
medicine,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
covering,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
cat,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
discus,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
michael,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
providing,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
degenerate,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
transforms,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
editor,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
olympiad,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
contrary,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
atomic,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
connecting,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
remark,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
laurent,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
white,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
wile,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
demand,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
broad,8.15481169131e-06,2.84626789591e-05,2.03078672678e-05
offer,8.5470745756e-06,4.91628091112e-05,4.06157345356e-05
phase,8.5470745756e-06,4.91628091112e-05,4.06157345356e-05
received,8.5470745756e-06,4.91628091112e-05,4.06157345356e-05
determining,8.5470745756e-06,4.91628091112e-05,4.06157345356e-05
reader,8.5470745756e-06,4.91628091112e-05,4.06157345356e-05
approximated,8.5470745756e-06,4.91628091112e-05,4.06157345356e-05
george,8.5470745756e-06,4.91628091112e-05,4.06157345356e-05
differentiation,8.5470745756e-06,4.91628091112e-05,4.06157345356e-05
dimension,8.78810737537e-06,0.000597716258141,0.000588928150766
flat,8.93933745989e-06,6.98629392632e-05,6.09236018033e-05
unit,9.18037025966e-06,0.000618416388293,0.000609236018033
grows,9.33160034418e-06,9.05630694153e-05,8.12314690711e-05
integration,9.33160034418e-06,9.05630694153e-05,8.12314690711e-05
bead,9.33160034418e-06,9.05630694153e-05,8.12314690711e-05
allowed,9.72386322847e-06,0.000111263199567,0.000101539336339
countable,9.72386322847e-06,0.000111263199567,0.000101539336339
middle,9.72386322847e-06,0.000111263199567,0.000101539336339
wooden,1.0350065076e-05,1.0350065076e-05,0.0
commented,1.0350065076e-05,1.0350065076e-05,0.0
parameterization,1.0350065076e-05,1.0350065076e-05,0.0
cancellation,1.0350065076e-05,1.0350065076e-05,0.0
occupying,1.0350065076e-05,1.0350065076e-05,0.0
methodology,1.0350065076e-05,1.0350065076e-05,0.0
symposium,1.0350065076e-05,1.0350065076e-05,0.0
minimized,1.0350065076e-05,1.0350065076e-05,0.0
infinitary,1.0350065076e-05,1.0350065076e-05,0.0
pseudocode,1.0350065076e-05,1.0350065076e-05,0.0
sixteen,1.0350065076e-05,1.0350065076e-05,0.0
precedes,1.0350065076e-05,1.0350065076e-05,0.0
rp,1.0350065076e-05,1.0350065076e-05,0.0
unital,1.0350065076e-05,1.0350065076e-05,0.0
rx,1.0350065076e-05,1.0350065076e-05,0.0
specialist,1.0350065076e-05,1.0350065076e-05,0.0
elaborate,1.0350065076e-05,1.0350065076e-05,0.0
memoriad,1.0350065076e-05,1.0350065076e-05,0.0
simulates,1.0350065076e-05,1.0350065076e-05,0.0
spurred,1.0350065076e-05,1.0350065076e-05,0.0
advancement,1.0350065076e-05,1.0350065076e-05,0.0
birth,1.0350065076e-05,1.0350065076e-05,0.0
desire,1.0350065076e-05,1.0350065076e-05,0.0
alice,1.0350065076e-05,1.0350065076e-05,0.0
commonplace,1.0350065076e-05,1.0350065076e-05,0.0
christiaan,1.0350065076e-05,1.0350065076e-05,0.0
facility,1.0350065076e-05,1.0350065076e-05,0.0
superfluous,1.0350065076e-05,1.0350065076e-05,0.0
settle,1.0350065076e-05,1.0350065076e-05,0.0
yielding,1.0350065076e-05,1.0350065076e-05,0.0
quadrant,1.0350065076e-05,1.0350065076e-05,0.0
renaming,1.0350065076e-05,1.0350065076e-05,0.0
arriving,1.0350065076e-05,1.0350065076e-05,0.0
sorted,1.0350065076e-05,1.0350065076e-05,0.0
reckoning,1.0350065076e-05,1.0350065076e-05,0.0
revers,1.0350065076e-05,1.0350065076e-05,0.0
beetle,1.0350065076e-05,1.0350065076e-05,0.0
suggesting,1.0350065076e-05,1.0350065076e-05,0.0
san,1.0350065076e-05,1.0350065076e-05,0.0
slot,1.0350065076e-05,1.0350065076e-05,0.0
helmholtz,1.0350065076e-05,1.0350065076e-05,0.0
revolutionized,1.0350065076e-05,1.0350065076e-05,0.0
roger,1.0350065076e-05,1.0350065076e-05,0.0
vision,1.0350065076e-05,1.0350065076e-05,0.0
flipped,1.0350065076e-05,1.0350065076e-05,0.0
prototype,1.0350065076e-05,1.0350065076e-05,0.0
underestimate,1.0350065076e-05,1.0350065076e-05,0.0
visually,1.0350065076e-05,1.0350065076e-05,0.0
harris,1.0350065076e-05,1.0350065076e-05,0.0
tracking,1.0350065076e-05,1.0350065076e-05,0.0
kerala,1.0350065076e-05,1.0350065076e-05,0.0
traffic,1.0350065076e-05,1.0350065076e-05,0.0
decomposes,1.0350065076e-05,1.0350065076e-05,0.0
frenchman,1.0350065076e-05,1.0350065076e-05,0.0
dually,1.0350065076e-05,1.0350065076e-05,0.0
carved,1.0350065076e-05,1.0350065076e-05,0.0
numeration,1.0350065076e-05,1.0350065076e-05,0.0
birationally,1.0350065076e-05,1.0350065076e-05,0.0
tk,1.0350065076e-05,1.0350065076e-05,0.0
ti,1.0350065076e-05,1.0350065076e-05,0.0
conjectured,1.0350065076e-05,1.0350065076e-05,0.0
legend,1.0350065076e-05,1.0350065076e-05,0.0
provably,1.0350065076e-05,1.0350065076e-05,0.0
hirsch,1.0350065076e-05,1.0350065076e-05,0.0
initiated,1.0350065076e-05,1.0350065076e-05,0.0
hugo,1.0350065076e-05,1.0350065076e-05,0.0
bioinformatics,1.0350065076e-05,1.0350065076e-05,0.0
stylus,1.0350065076e-05,1.0350065076e-05,0.0
reformulated,1.0350065076e-05,1.0350065076e-05,0.0
itō,1.0350065076e-05,1.0350065076e-05,0.0
probity,1.0350065076e-05,1.0350065076e-05,0.0
accepting,1.0350065076e-05,1.0350065076e-05,0.0
bulletin,1.0350065076e-05,1.0350065076e-05,0.0
arxiv,1.0350065076e-05,1.0350065076e-05,0.0
coarsest,1.0350065076e-05,1.0350065076e-05,0.0
load,1.0350065076e-05,1.0350065076e-05,0.0
improvement,1.0350065076e-05,1.0350065076e-05,0.0
comprehensive,1.0350065076e-05,1.0350065076e-05,0.0
contradicting,1.0350065076e-05,1.0350065076e-05,0.0
sight,1.0350065076e-05,1.0350065076e-05,0.0
horner,1.0350065076e-05,1.0350065076e-05,0.0
globally,1.0350065076e-05,1.0350065076e-05,0.0
coded,1.0350065076e-05,1.0350065076e-05,0.0
teach,1.0350065076e-05,1.0350065076e-05,0.0
pullback,1.0350065076e-05,1.0350065076e-05,0.0
ibid,1.0350065076e-05,1.0350065076e-05,0.0
octave,1.0350065076e-05,1.0350065076e-05,0.0
eleven,1.0350065076e-05,1.0350065076e-05,0.0
baby,1.0350065076e-05,1.0350065076e-05,0.0
tbsp,1.0350065076e-05,1.0350065076e-05,0.0
reynolds,1.0350065076e-05,1.0350065076e-05,0.0
penrose,1.0350065076e-05,1.0350065076e-05,0.0
reproduction,1.0350065076e-05,1.0350065076e-05,0.0
spelled,1.0350065076e-05,1.0350065076e-05,0.0
endomorphism,1.0350065076e-05,1.0350065076e-05,0.0
rough,1.0350065076e-05,1.0350065076e-05,0.0
strengthened,1.0350065076e-05,1.0350065076e-05,0.0
lazy,1.0350065076e-05,1.0350065076e-05,0.0
endz,1.0350065076e-05,1.0350065076e-05,0.0
ch,1.0350065076e-05,1.0350065076e-05,0.0
powered,1.0350065076e-05,1.0350065076e-05,0.0
hawking,1.0350065076e-05,1.0350065076e-05,0.0
indecomposable,1.0350065076e-05,1.0350065076e-05,0.0
matthew,1.0350065076e-05,1.0350065076e-05,0.0
phd,1.0350065076e-05,1.0350065076e-05,0.0
crack,1.0350065076e-05,1.0350065076e-05,0.0
identifier,1.0350065076e-05,1.0350065076e-05,0.0
sander,1.0350065076e-05,1.0350065076e-05,0.0
valuation,1.0350065076e-05,1.0350065076e-05,0.0
int,1.0350065076e-05,1.0350065076e-05,0.0
inf,1.0350065076e-05,1.0350065076e-05,0.0
incompatible,1.0350065076e-05,1.0350065076e-05,0.0
simultaneously,1.0350065076e-05,1.0350065076e-05,0.0
celebration,1.0350065076e-05,1.0350065076e-05,0.0
redexes,1.0350065076e-05,1.0350065076e-05,0.0
experimentation,1.0350065076e-05,1.0350065076e-05,0.0
motivate,1.0350065076e-05,1.0350065076e-05,0.0
converging,1.0350065076e-05,1.0350065076e-05,0.0
giovanni,1.0350065076e-05,1.0350065076e-05,0.0
classifying,1.0350065076e-05,1.0350065076e-05,0.0
lab,1.0350065076e-05,1.0350065076e-05,0.0
recreational,1.0350065076e-05,1.0350065076e-05,0.0
hyperfactorial,1.0350065076e-05,1.0350065076e-05,0.0
reasonably,1.0350065076e-05,1.0350065076e-05,0.0
classifies,1.0350065076e-05,1.0350065076e-05,0.0
cartography,1.0350065076e-05,1.0350065076e-05,0.0
disputed,1.0350065076e-05,1.0350065076e-05,0.0
creates,1.0350065076e-05,1.0350065076e-05,0.0
irreducibility,1.0350065076e-05,1.0350065076e-05,0.0
forced,1.0350065076e-05,1.0350065076e-05,0.0
optimized,1.0350065076e-05,1.0350065076e-05,0.0
quantifying,1.0350065076e-05,1.0350065076e-05,0.0
variété,1.0350065076e-05,1.0350065076e-05,0.0
coherent,1.0350065076e-05,1.0350065076e-05,0.0
kept,1.0350065076e-05,1.0350065076e-05,0.0
conformation,1.0350065076e-05,1.0350065076e-05,0.0
wax,1.0350065076e-05,1.0350065076e-05,0.0
reproductive,1.0350065076e-05,1.0350065076e-05,0.0
holding,1.0350065076e-05,1.0350065076e-05,0.0
ramification,1.0350065076e-05,1.0350065076e-05,0.0
appeal,1.0350065076e-05,1.0350065076e-05,0.0
surjection,1.0350065076e-05,1.0350065076e-05,0.0
misconception,1.0350065076e-05,1.0350065076e-05,0.0
dominance,1.0350065076e-05,1.0350065076e-05,0.0
southern,1.0350065076e-05,1.0350065076e-05,0.0
orthonormal,1.0350065076e-05,1.0350065076e-05,0.0
ea,1.0350065076e-05,1.0350065076e-05,0.0
typographical,1.0350065076e-05,1.0350065076e-05,0.0
eliminates,1.0350065076e-05,1.0350065076e-05,0.0
accordance,1.0350065076e-05,1.0350065076e-05,0.0
abraham,1.0350065076e-05,1.0350065076e-05,0.0
frequentist,1.0350065076e-05,1.0350065076e-05,0.0
monk,1.0350065076e-05,1.0350065076e-05,0.0
exploit,1.0350065076e-05,1.0350065076e-05,0.0
submanifold,1.0350065076e-05,1.0350065076e-05,0.0
aliquot,1.0350065076e-05,1.0350065076e-05,0.0
renewed,1.0350065076e-05,1.0350065076e-05,0.0
downward,1.0350065076e-05,1.0350065076e-05,0.0
metrizable,1.0350065076e-05,1.0350065076e-05,0.0
peal,1.0350065076e-05,1.0350065076e-05,0.0
pool,1.0350065076e-05,1.0350065076e-05,0.0
quadrature,1.0350065076e-05,1.0350065076e-05,0.0
equate,1.0350065076e-05,1.0350065076e-05,0.0
benford,1.0350065076e-05,1.0350065076e-05,0.0
logicism,1.0350065076e-05,1.0350065076e-05,0.0
instrumental,1.0350065076e-05,1.0350065076e-05,0.0
hypernatural,1.0350065076e-05,1.0350065076e-05,0.0
fi,1.0350065076e-05,1.0350065076e-05,0.0
kinetic,1.0350065076e-05,1.0350065076e-05,0.0
revolutionary,1.0350065076e-05,1.0350065076e-05,0.0
determinism,1.0350065076e-05,1.0350065076e-05,0.0
dust,1.0350065076e-05,1.0350065076e-05,0.0
unconstrained,1.0350065076e-05,1.0350065076e-05,0.0
polygonal,1.0350065076e-05,1.0350065076e-05,0.0
meanwhile,1.0350065076e-05,1.0350065076e-05,0.0
unpublished,1.0350065076e-05,1.0350065076e-05,0.0
